Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
126,0.9938827514648437,0.011327433846890927,0.8468204593658447,0.8407032108306884,22.21015092782844,0.6465315252542496
127,0.9904081583023071,0.011978911012411117,0.8137051439285279,0.804113302230835,22.62342222619081,0.6437785160541535
128,0.9907676410675049,0.012540468201041221,0.8163363933563232,0.8071040344238282,22.22243051186527,0.6364431434869766
129,1.0070699739456177,0.012845278643071651,0.7740333843231201,0.7811033773422241,22.048057711209204,0.6285619801282882
130,1.012092077732086,0.012624508775770664,0.7398566961288452,0.7519487929344177,21.62453623523186,0.6302311241626739
131,1.0259051704406739,0.012930508144199849,0.7304558753967285,0.756361083984375,21.21329031703025,0.6146971663832664
132,0.9870639705657959,0.012861335817724466,0.7524753761291504,0.7395393276214599,22.103340841755966,0.6305303803086281
133,0.9608763432502747,0.01267489966005087,0.744311695098877,0.7051880383491516,22.276949946324024,0.6416380137205124
134,0.9933042860031128,0.012001284509897231,0.6875190782546997,0.6808233451843262,22.807508553993515,0.648323118686676
135,0.9901723241806031,0.01252078428864479,0.7609620761871337,0.7511344003677368,22.463287299989226,0.6454631340503693
136,0.9986762809753418,0.012135665640234947,0.7670069718360901,0.7656832695007324,22.65299547971244,0.6467354279756546
137,0.9996871232986451,0.013035568445920943,0.8321321964263916,0.831819338798523,21.637572149126164,0.6377758678793907
138,1.0002955055236817,0.012535336278378963,0.999492301940918,0.9997878074645996,22.33362987535166,0.6318388217687607
139,1.0,0.01126184217631817,1.0,1.0,21.644422630981804,0.6132342436909676
140,1.0,0.012490798570215702,1.0,1.0,21.81691231837015,0.6323920980095863
141,1.0,0.011614289805293084,1.0,1.0,20.879339104828283,0.6420301702618599
142,1.0,0.012480857148766518,1.0,1.0,22.13865616254571,0.6293019840121269
143,1.0,0.012137301228940488,1.0,1.0,22.0104054740418,0.6070467871427536
144,1.0,0.012420845553278922,1.0,1.0,21.813024249209995,0.6268165785074234
145,1.0,0.012771236710250378,1.0,1.0,21.666721620233034,0.6284300395846367
146,1.0,0.014155855178833008,1.0,1.0,22.459358242537878,0.6399990409612656
147,1.0,0.012276844792068005,1.0,1.0,21.730765341804677,0.6266280242800712
148,1.0,0.0122973008826375,1.0,1.0,22.031825207976595,0.6254698172211647
149,1.0,0.012510924451053142,1.0,1.0,22.53930788644996,0.6361044552922249
150,1.0,0.012051445804536343,1.0,1.0,22.46074378199846,0.6330018672347069
151,1.0,0.011878142394125461,1.0,1.0,22.483944446813542,0.6527771747112274
152,1.0,0.011190088540315628,1.0,1.0,22.645834084585815,0.6510681894421577
153,1.0,0.010967522710561752,1.0,1.0,23.052386662840515,0.6498554077744484
154,1.0,0.01101569801568985,1.0,1.0,22.830838357128428,0.6429088726639748
155,1.0,0.01153745073825121,1.0,1.0,23.015530658282625,0.6403517526388168
156,1.0,0.010744089856743813,1.0,1.0,22.596624088153987,0.6494268336892128
157,1.0,0.011154609099030495,1.0,1.0,22.82679589805631,0.6555729004740715
158,1.0,0.012224181182682514,1.0,1.0,23.004625360119388,0.6540078014135361
159,1.0,0.01080087810754776,1.0,1.0,23.058742770890767,0.6403911331295967
160,1.0,0.011446535810828209,1.0,1.0,22.969738630143972,0.6415258714556694
161,1.0,0.011114662103354931,1.0,1.0,22.887900825097347,0.6509593552350998
162,1.0,0.011543375067412853,1.0,1.0,22.519857196441787,0.6398458778858185
163,1.0,0.012316001690924167,1.0,1.0,22.828771821627143,0.6462467887997627
164,1.0,0.01205343097448349,1.0,1.0,22.30672577016744,0.6455828005075455
165,1.0,0.011233481578528881,1.0,1.0,22.715172679938856,0.6529901823401452
166,1.0,0.011595885418355465,1.0,1.0,22.83445061837634,0.6477014666795731
167,1.0,0.010891210734844208,1.0,1.0,23.08730589270976,0.6489930427074433
168,1.0,0.010932067967951297,1.0,1.0,22.915421902240872,0.654416329562664
169,1.0,0.011233498640358448,1.0,1.0,22.351202055434314,0.6506665599346161
170,1.0,0.011415953524410724,1.0,1.0,22.7241050137191,0.6549549040198326
171,1.0,0.012535417303442955,1.0,1.0,22.570478380798388,0.643342287838459
172,1.0,0.011418064944446088,1.0,1.0,21.467502257120906,0.626308698952198
173,1.0,0.011125695556402207,1.0,1.0,22.23148982295595,0.649579256772995
174,1.0,0.011573162786662579,1.0,1.0,22.8375541067589,0.6549925729632378
175,1.0,0.01158956203609705,1.0,1.0,22.973379258549418,0.6529848915338516
176,1.0,0.011066146343946457,1.0,1.0,23.07441681629289,0.6563841277360916
177,1.0,0.011014513727277518,1.0,1.0,23.082791554922103,0.6521542623639107
178,1.0,0.011594331339001656,1.0,1.0,23.147217199312546,0.6522345590591431
179,1.0,0.01173077903687954,1.0,1.0,22.577991587084743,0.6424673575162888
180,1.0,0.011346787996590137,1.0,1.0,22.842924611310657,0.6525811013579369
181,1.0,0.010506840348243713,1.0,1.0,22.996946310356257,0.6576503688097
182,1.0,0.011521011218428611,1.0,1.0,22.945026216219834,0.6542083239555359
183,1.0,0.010822228863835335,1.0,1.0,22.93004694583726,0.6528781020641327
184,1.0,0.01111127320677042,1.0,1.0,22.891688996864982,0.6480059936642647
185,1.0,0.010565606374293567,1.0,1.0,23.0702890694345,0.6537036383152008
186,1.0,0.011490997094660997,1.0,1.0,22.47893737385805,0.6548356667160988
187,1.0,0.011639205999672412,1.0,1.0,22.88727027796698,0.6580259838700294
188,1.0,0.010714642629027367,1.0,1.0,23.231633453955336,0.6579946690797805
189,1.0,0.010962906666100026,1.0,1.0,22.53104776701416,0.6550422540307045
190,1.0,0.011511765308678151,1.0,1.0,22.803321639985818,0.6570344540476799
191,1.0,0.01095348946750164,1.0,1.0,22.69117150614293,0.6519322243332862
192,1.0,0.011332231424748897,1.0,1.0,22.42023227401649,0.6566975712776184
193,1.0,0.011366668827831746,1.0,1.0,22.926878839150593,0.654646315574646
194,1.0,0.01115121390670538,1.0,1.0,22.92570054998011,0.6494571083784103
195,1.0,0.010665656700730324,1.0,1.0,22.748905505843638,0.6560749268531799
196,1.0,0.010751768499612808,1.0,1.0,23.037186013709,0.6554116797447205
197,1.0,0.010720231607556342,1.0,1.0,23.196761307910872,0.6615983575582505
198,1.0,0.011433079056441784,1.0,1.0,22.998864605329953,0.6520345351099968
199,1.0,0.01096513282507658,1.0,1.0,22.695649579821882,0.6562710481882096
200,1.0,0.011498911678791046,1.0,1.0,22.586600996782064,0.6445072865486146
201,1.0,0.01128483310341835,1.0,1.0,22.775944917003407,0.655149653851986
202,1.0,0.011094365362077951,1.0,1.0,22.443487448359434,0.6572057774662972
203,1.0,0.010772466249763966,1.0,1.0,22.510832188561217,0.6474551653862
204,1.0,0.0111574262753129,1.0,1.0,23.010273117984926,0.656359601020813
205,1.0,0.010892911553382874,1.0,1.0,22.89893828350213,0.6621170797944069
206,1.0,0.011374805867671967,1.0,1.0,22.993392917568293,0.661783609688282
207,1.0,0.010880806520581245,1.0,1.0,22.566515609195385,0.6409159377217293
208,1.0,0.011503352746367455,1.0,1.0,22.518347898193454,0.6441625878214836
209,1.0,0.010577923227101564,1.0,1.0,22.79864366906765,0.6507495772838593
210,1.0,0.010946312043815852,1.0,1.0,23.016483003678005,0.6569090422987938
211,1.0,0.011266361642628907,1.0,1.0,22.813836141076877,0.6564904060959816
212,1.0,0.010340103358030319,1.0,1.0,22.59377020968499,0.651160297691822
213,1.0,0.0113764014467597,1.0,1.0,22.031185537242205,0.6393060338497162
214,1.0,0.012051342390477657,1.0,1.0,22.7942984566071,0.6587214577198028
215,1.0,0.011260557323694229,1.0,1.0,22.460045802168164,0.6522927415370942
216,1.0,0.011417753770947456,1.0,1.0,22.500655841144408,0.6576147577166558
217,1.0,0.01109553188085556,1.0,1.0,22.529275854243075,0.6533857235312461
218,1.0,0.011523232646286487,1.0,1.0,22.947061377898056,0.6468147388100625
219,1.0,0.010899703055620193,1.0,1.0,22.356573423082935,0.643286055624485
220,1.0,0.011444570068269967,1.0,1.0,22.433472022816815,0.6582131963968277
221,1.0,0.011330740861594676,1.0,1.0,22.496903664136024,0.6545660531520844
222,1.0,0.010940758753567934,1.0,1.0,22.94059647752489,0.6538332203030586
223,1.0,0.011012154631316662,1.0,1.0,22.36239129644548,0.6544024896621704
224,1.0,0.011146505661308766,1.0,1.0,22.220851562738776,0.6604373350739479
225,1.0,0.010885414145886898,1.0,1.0,23.072512667225173,0.6577958899736405
226,1.0,0.010824721343815326,1.0,1.0,22.468713327530885,0.6511798736453056
227,1.0,0.011376393474638462,1.0,1.0,22.5590972039698,0.6554409047961235
228,1.0,0.01217987783253193,1.0,1.0,22.529225513662418,0.651634586751461
229,1.0,0.010810218490660191,1.0,1.0,22.722839952102298,0.6540228071808815
230,1.0,0.011072803139686584,1.0,1.0,22.726035875945083,0.6595292177796364
231,1.0,0.010780008975416422,1.0,1.0,23.000969003253413,0.654749019742012
232,1.0,0.011094627119600773,1.0,1.0,23.001209070976923,0.6562943649291992
233,1.0,0.010713996905833483,1.0,1.0,23.07742204645841,0.658278149664402
234,1.0,0.010306855291128158,1.0,1.0,23.06689888185469,0.6539750990271568
235,1.0,0.010909755397588015,1.0,1.0,22.118216341921663,0.6567075797915458
236,1.0,0.010457717329263688,1.0,1.0,23.089965854633306,0.6639860662817955
237,1.0,0.011241961717605591,1.0,1.0,22.677786063508446,0.6348365288972855
238,1.0,0.011193376742303371,1.0,1.0,22.95750799840107,0.6481161978840828
239,1.0,0.011107062734663487,1.0,1.0,22.19627218664573,0.6487072664499283
240,1.0,0.011102557238191367,1.0,1.0,22.128744601602882,0.6423365849256516
241,1.0,0.010657498668879271,1.0,1.0,22.76552150774805,0.6517036542296409
242,1.0,0.010333769395947457,1.0,1.0,22.9821880424978,0.6601756864786148
243,1.0,0.010467672683298589,1.0,1.0,22.970025243885676,0.6597865369915962
244,1.0,0.01064659871160984,1.0,1.0,22.652391052045445,0.6418793952465057
245,1.0,0.010983807183802128,1.0,1.0,22.82816200059466,0.6512813630700112
246,1.0,0.010922996252775192,1.0,1.0,22.57334979954189,0.6601226982474327
247,1.0,0.010679054632782936,1.0,1.0,23.22597110844558,0.6591532626748084
248,1.0,0.010288794673979283,1.0,1.0,22.75268392420912,0.6577414008975029
249,1.0,0.010668666251003742,1.0,1.0,22.413976787106694,0.6413715621829033
250,1.0,0.011012373454868794,1.0,1.0,22.543213272546367,0.6531992334127427
251,1.0,0.010500573292374612,1.0,1.0,22.73739947873654,0.6561681094765663
252,1.0,0.010533663667738438,1.0,1.0,22.69853663600115,0.6528048866987228
253,1.0,0.011316724494099617,1.0,1.0,22.37628145041368,0.6502360442280769
254,1.0,0.010680338572710753,1.0,1.0,22.54032517540617,0.648693982064724
255,1.0,0.010982599072158337,1.0,1.0,23.174349586790285,0.6610579904913902
256,1.0,0.010606938302516937,1.0,1.0,23.070764856968626,0.6588403210043907
257,1.0,0.010689497739076615,1.0,1.0,22.782508934444476,0.6567263323068618
258,1.0,0.010765845328569413,1.0,1.0,23.2638971603281,0.6559166622161865
259,1.0,0.011021234281361102,1.0,1.0,22.621128097556426,0.6531648182868958
260,1.0,0.010810403488576412,1.0,1.0,22.627859222236385,0.6589356121420861
261,1.0,0.010861916169524193,1.0,1.0,22.99853669774086,0.6538986617326736
262,1.0,0.011332427486777305,1.0,1.0,21.842435655908226,0.6598984554409981
263,1.0,0.010456513017416,1.0,1.0,23.049495399993802,0.6595905542373657
264,1.0,0.011130145117640496,1.0,1.0,23.07674663831682,0.658803796172142
265,1.0,0.010786740332841873,1.0,1.0,23.20917259863289,0.6618767249584198
266,1.0,0.010263914093375206,1.0,1.0,23.212163535343507,0.6590933603048325
267,1.0,0.01049432335421443,1.0,1.0,22.93780297909635,0.659324730336666
268,1.0,0.009907833691686392,1.0,1.0,22.794931156596142,0.6582257041335106
269,1.0,0.010990426875650883,1.0,1.0,23.08173826181799,0.6532698255777359
270,1.0,0.010511584505438805,1.0,1.0,23.1784156702321,0.6634910580515861
271,1.0,0.010217071995139122,1.0,1.0,22.9406365447892,0.6632677578926086
272,1.0,0.010386701170355082,1.0,1.0,23.253357502337956,0.6557404065132141
273,1.0,0.010492073707282543,1.0,1.0,23.390989401467035,0.6656531453132629
274,1.0,0.010417513325810432,1.0,1.0,23.034236830078786,0.6604357078671456
275,1.0,0.010651990938931703,1.0,1.0,23.220460796161966,0.6544124859571457
276,1.0,0.010156872384250164,1.0,1.0,23.26288532938954,0.6659634745121003
277,1.0,0.010420909374952316,1.0,1.0,23.154460631129204,0.6667057245969772
278,1.0,0.010635229554027318,1.0,1.0,23.20780221165158,0.6570303907990456
279,1.0,0.009900563023984432,1.0,1.0,23.25962974208348,0.657690948843956
280,1.0,0.010269779860973358,1.0,1.0,23.446503426464744,0.666018838584423
281,1.0,0.010020232498645783,1.0,1.0,23.167387910991163,0.6661024820804596
282,1.0,0.010398518163710832,1.0,1.0,23.32013828462927,0.6618135377764702
283,1.0,0.010156779587268829,1.0,1.0,23.40736140853128,0.6637077024579048
284,1.0,0.010345274694263934,1.0,1.0,23.42843790965731,0.6640446916222572
285,1.0,0.010557647682726384,1.0,1.0,23.320934823479035,0.6628061464428902
286,1.0,0.01036941422149539,1.0,1.0,23.407359291796794,0.661275926232338
287,1.0,0.010455322004854679,1.0,1.0,23.246946606320975,0.6607160168886185
288,1.0,0.010528736859560012,1.0,1.0,23.290834655449004,0.6639424693584443
289,1.0,0.01005548533052206,1.0,1.0,23.362588676406858,0.6622122198343277
290,1.0,0.010361790917813777,1.0,1.0,23.010853259850983,0.6419479212164879
291,1.0,0.01065116310492158,1.0,1.0,22.97632129020468,0.6404541870951652
292,1.0,0.01037207717075944,1.0,1.0,22.19601760369055,0.6559906321763992
293,1.0,0.010793593637645245,1.0,1.0,22.62067253331613,0.654448156952858
294,1.0,0.010801740661263467,1.0,1.0,23.012685614798546,0.6623913535475731
295,1.0,0.01059515094384551,1.0,1.0,22.78258645244922,0.6607088616490364
296,1.0,0.010547262988984585,1.0,1.0,22.819885194097328,0.6562524053454399
297,1.0,0.011474875193089247,1.0,1.0,22.84992564561879,0.6616015383601188
298,1.0,0.010632615461945534,1.0,1.0,22.721539464140008,0.6600881245732307
